 -0.1104347239013557, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, -0.03200780329590006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.03200780329590006, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, 0, -0.1104347239013557;
 0, 0, -0.11931196630919, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, 0, -0.008460592704812536, 0, 0, 0, 0, -0.008460592704812536, 0, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, -0.1193119663350279, 0, 0, 0;
 -0.1104347239013557, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, 0, -0.03200780329590006, 0, 0, 0, 0, -0.008460592704812536, 0, 0, 0, -0.03200780329590006, 0, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, 0, -0.1104347239013557;
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, -0.11931196630919, 0, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, -0.03200780329590006, 0, 0, 0, 0, -0.03200780329590006, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, 0, -0.11931196630919, 0, 0, 0;
 -0.1104347239013557, 0, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, 0, 0, 0, 0, -0.03200780329590006, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, 0, -0.1104347239013557, 0;
 0, 0, 0, 0, -0.1193119663350279, 0, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, 0, -0.1193119663350279, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, -0.1104347239013557, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1104347239013557, 0, 0;
 0, 0, 0, 0, 0, -0.1193119663350279, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, -0.1193119663350279, 0, 0, 0, 0, 0, 0;
 0, 0, 0, -0.1104347239013557, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.09856960474508014, 0, -0.09856960474508014, 0, 0, -0.09856960474508014, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1104347239013557, 0, 0, 0, 0;
 0, 0, 0, 0, 0, 0, 0, -0.1193119663350279, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1193119663350279, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0, -0.1104347239013557, 0, 0, 0, 0, -0.1193119663350279, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1193119663350279, 0, 0, 0, 0, -0.1104347239013557, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1193119663350279, 0, -0.1193119663350279, 0, 0, -0.1193119663350279, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0, 0, 0, -0.1104347239013557, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1104347239013557, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1104347239013557, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1104347239013557, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1104347239013557, 0, -0.1104347239013557, 0, 0, -0.1104347239013557, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1104347239013557, 0, 0, -0.1104347239013557, 0, 0, -0.1104347239013557, 0, -0.1104347239013557, 0, 0, -0.1104347239013557, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0, 0, 0, -0.1104347239013557, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1104347239013557, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.11931196630919, 0, 0, -0.1193119663350279, 0, -0.11931196630919, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0, -0.1104347239013557, 0, 0, 0, 0, -0.11931196630919, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1193119663350279, 0, 0, 0, 0, -0.1104347239013557, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0, 0, 0, -0.11931196630919, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.11931196630919, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, -0.1104347239013557, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.09856960474508014, 0, 0, -0.09856960474508014, 0, -0.09856960474508014, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1104347239013557, 0, 0, 0, 0;
 0, 0, 0, 0, 0, -0.1193119663350279, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, -0.11931196630919, 0, 0, 0, 0, 0, 0;
 0, -0.1104347239013557, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1104347239013557, 0, 0;
 0, 0, 0, 0, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, -0.11931196630919, 0, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, 0, -0.1193119663350279, 0, 0, 0, 0, 0;
 -0.1104347239013557, 0, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.03200780329590006, 0, 0, 0, 0, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, 0, -0.1104347239013557, 0;
 0, 0, -0.1193119663350279, 0, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, -0.03200780329590006, 0, 0, 0, 0, -0.03200780329590006, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, 0, -0.1193119663350279, 0, 0, 0;
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 -0.1104347239013557, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, 0, -0.03200780329590006, 0, 0, 0, 0, -0.008460592704812536, 0, 0, 0, -0.03200780329590006, 0, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, 0, -0.1104347239013557;
 0, 0, -0.11931196630919, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, 0, -0.008460592704812536, 0, 0, 0, 0, -0.008460592704812536, 0, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, -0.1193119663350279, 0, 0, 0;
 -0.1104347239013557, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, -0.03200780329590006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.03200780329590006, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, 0, -0.1104347239013557;
 0, 0, -0.11931196630919, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, 0, -0.008460592704812536, 0, 0, 0, 0, -0.008460592704812536, 0, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, -0.1193119663350279, 0, 0, 0;
 -0.1104347239013557, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, 0, -0.03200780329590006, 0, 0, 0, 0, -0.008460592704812536, 0, 0, 0, -0.03200780329590006, 0, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, 0, -0.1104347239013557;
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, -0.11931196630919, 0, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, -0.03200780329590006, 0, 0, 0, 0, -0.03200780329590006, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, 0, -0.11931196630919, 0, 0, 0;
 -0.1104347239013557, 0, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, 0, 0, 0, 0, -0.03200780329590006, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, 0, -0.1104347239013557, 0;
 0, 0, 0, 0, -0.1193119663350279, 0, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, 0, -0.1193119663350279, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, -0.1104347239013557, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1104347239013557, 0, 0;
 0, 0, 0, 0, 0, -0.1193119663350279, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, -0.1193119663350279, 0, 0, 0, 0, 0, 0;
 0, 0, 0, -0.1104347239013557, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.09856960474508014, 0, -0.09856960474508014, 0, 0, -0.09856960474508014, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1104347239013557, 0, 0, 0, 0;
 0, 0, 0, 0, 0, 0, 0, -0.1193119663350279, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1193119663350279, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0, -0.1104347239013557, 0, 0, 0, 0, -0.1193119663350279, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1193119663350279, 0, 0, 0, 0, -0.1104347239013557, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1193119663350279, 0, -0.1193119663350279, 0, 0, -0.1193119663350279, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0, 0, 0, -0.1104347239013557, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1104347239013557, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1104347239013557, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1104347239013557, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1104347239013557, 0, -0.1104347239013557, 0, 0, -0.1104347239013557, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1104347239013557, 0, 0, -0.1104347239013557, 0, 0, -0.1104347239013557, 0, -0.1104347239013557, 0, 0, -0.1104347239013557, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0, 0, 0, -0.1104347239013557, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1104347239013557, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.11931196630919, 0, 0, -0.1193119663350279, 0, -0.11931196630919, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0, -0.1104347239013557, 0, 0, 0, 0, -0.11931196630919, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1193119663350279, 0, 0, 0, 0, -0.1104347239013557, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0, 0, 0, -0.11931196630919, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.11931196630919, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, -0.1104347239013557, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.09856960474508014, 0, 0, -0.09856960474508014, 0, -0.09856960474508014, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1104347239013557, 0, 0, 0, 0;
 0, 0, 0, 0, 0, -0.1193119663350279, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, -0.11931196630919, 0, 0, 0, 0, 0, 0;
 0, -0.1104347239013557, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1104347239013557, 0, 0;
 0, 0, 0, 0, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, -0.11931196630919, 0, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, 0, -0.1193119663350279, 0, 0, 0, 0, 0;
 -0.1104347239013557, 0, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.03200780329590006, 0, 0, 0, 0, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, 0, -0.1104347239013557, 0;
 0, 0, -0.1193119663350279, 0, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, -0.03200780329590006, 0, 0, 0, 0, -0.03200780329590006, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, 0, -0.1193119663350279, 0, 0, 0;
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 -0.1104347239013557, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, 0, -0.03200780329590006, 0, 0, 0, 0, -0.008460592704812536, 0, 0, 0, -0.03200780329590006, 0, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, 0, -0.1104347239013557;
 0, 0, -0.11931196630919, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, 0, -0.008460592704812536, 0, 0, 0, 0, -0.008460592704812536, 0, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, -0.1193119663350279, 0, 0, 0;
 -0.1104347239013557, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, -0.03200780329590006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.03200780329590006, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, 0, -0.1104347239013557;
 0, 0, -0.11931196630919, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, 0, -0.008460592704812536, 0, 0, 0, 0, -0.008460592704812536, 0, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, -0.1193119663350279, 0, 0, 0;
 -0.1104347239013557, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, 0, -0.03200780329590006, 0, 0, 0, 0, -0.008460592704812536, 0, 0, 0, -0.03200780329590006, 0, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, 0, -0.1104347239013557;
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, -0.11931196630919, 0, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, -0.03200780329590006, 0, 0, 0, 0, -0.03200780329590006, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, 0, -0.11931196630919, 0, 0, 0;
 -0.1104347239013557, 0, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, 0, 0, 0, 0, -0.03200780329590006, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, 0, -0.1104347239013557, 0;
 0, 0, 0, 0, -0.1193119663350279, 0, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, 0, -0.1193119663350279, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, -0.1104347239013557, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1104347239013557, 0, 0;
 0, 0, 0, 0, 0, -0.1193119663350279, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, -0.1193119663350279, 0, 0, 0, 0, 0, 0;
 0, 0, 0, -0.1104347239013557, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.09856960474508014, 0, -0.09856960474508014, 0, 0, -0.09856960474508014, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1104347239013557, 0, 0, 0, 0;
 0, 0, 0, 0, 0, 0, 0, -0.1193119663350279, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1193119663350279, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0, -0.1104347239013557, 0, 0, 0, 0, -0.1193119663350279, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1193119663350279, 0, 0, 0, 0, -0.1104347239013557, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1193119663350279, 0, -0.1193119663350279, 0, 0, -0.1193119663350279, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0, 0, 0, -0.1104347239013557, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1104347239013557, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1104347239013557, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1104347239013557, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1104347239013557, 0, -0.1104347239013557, 0, 0, -0.1104347239013557, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1104347239013557, 0, 0, -0.1104347239013557, 0, 0, -0.1104347239013557, 0, -0.1104347239013557, 0, 0, -0.1104347239013557, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0, 0, 0, -0.1104347239013557, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1104347239013557, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.11931196630919, 0, 0, -0.1193119663350279, 0, -0.11931196630919, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0, -0.1104347239013557, 0, 0, 0, 0, -0.11931196630919, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1193119663350279, 0, 0, 0, 0, -0.1104347239013557, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0, 0, 0, -0.11931196630919, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.11931196630919, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, -0.1104347239013557, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.09856960474508014, 0, 0, -0.09856960474508014, 0, -0.09856960474508014, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1104347239013557, 0, 0, 0, 0;
 0, 0, 0, 0, 0, -0.1193119663350279, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, -0.11931196630919, 0, 0, 0, 0, 0, 0;
 0, -0.1104347239013557, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1104347239013557, 0, 0;
 0, 0, 0, 0, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, -0.11931196630919, 0, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, 0, -0.1193119663350279, 0, 0, 0, 0, 0;
 -0.1104347239013557, 0, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.03200780329590006, 0, 0, 0, 0, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, 0, -0.1104347239013557, 0;
 0, 0, -0.1193119663350279, 0, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, -0.03200780329590006, 0, 0, 0, 0, -0.03200780329590006, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, 0, -0.1193119663350279, 0, 0, 0;
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 -0.1104347239013557, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, 0, -0.03200780329590006, 0, 0, 0, 0, -0.008460592704812536, 0, 0, 0, -0.03200780329590006, 0, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, 0, -0.1104347239013557;
 0, 0, -0.11931196630919, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, 0, -0.008460592704812536, 0, 0, 0, 0, -0.008460592704812536, 0, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, -0.1193119663350279, 0, 0, 0;
 -0.1104347239013557, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, -0.03200780329590006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.03200780329590006, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, 0, -0.1104347239013557;
 0, 0, -0.11931196630919, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, 0, -0.008460592704812536, 0, 0, 0, 0, -0.008460592704812536, 0, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, -0.1193119663350279, 0, 0, 0;
 -0.1104347239013557, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, 0, -0.03200780329590006, 0, 0, 0, 0, -0.008460592704812536, 0, 0, 0, -0.03200780329590006, 0, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, 0, -0.1104347239013557;
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, -0.11931196630919, 0, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, -0.03200780329590006, 0, 0, 0, 0, -0.03200780329590006, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, 0, -0.11931196630919, 0, 0, 0;
 -0.1104347239013557, 0, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, 0, 0, 0, 0, -0.03200780329590006, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, 0, -0.1104347239013557, 0;
 0, 0, 0, 0, -0.1193119663350279, 0, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, 0, -0.1193119663350279, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, -0.1104347239013557, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.06512435540819504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1104347239013557, 0, 0;
 0, 0, 0, 0, 0, -0.1193119663350279, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.09856960474508014, 0, 0, 0, 0, -0.1193119663350279, 0, 0, 0, 0, 0, 0;
